@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute 'Overdrive- Drive' numeric
@attribute Ch-Mix numeric
@attribute 'Rev- space' numeric
@attribute 'Rev - Mix' numeric
@attribute 'Del - Mix' numeric
@attribute 'Distorsion - Drive' numeric

@data
1000,'2023/04/18 17:04:05:841',12,2541.607422,645.460999,1049.522217,1762.625732,488.123993,2755.749756,2658.034424,2342.628662,1757.03418,320.113068,499.944763,907.671509,255.414948,1392.315063,1677.932251,1530.612915,1464.537964,245.813858,354.583893,636.770081,180.878555,1039.911499,1379.203003,1241.585205,0.21315,0.350394,0.492913,0.350394,0.358268,0.102362
1001,'2023/04/18 17:04:06:440',12,1915.655518,508.930756,1499.746094,1881.620605,414.520538,2694.105225,2087.587158,1679.055176,1266.346313,223.011215,795.091248,1064.511963,208.68129,1191.416016,1034.115845,932.44989,1045.044434,162.34903,536.615479,786.413513,141.229584,845.821106,765.036682,719.800842,0.21315,0.350394,0.492913,0.350394,0.358268,0.102362
1002,'2023/04/18 17:04:06:987',12,1380.428589,511.746033,1733.907837,969.873108,239.376694,1878.6875,1394.539673,1444.651733,942.001404,249.184631,911.096252,599.170898,119.710556,1035.296265,851.646545,878.091309,804.36969,197.958755,607.878662,474.886169,84.867363,830.950073,710.526794,738.105713,0.21315,0.350394,0.492913,0.350394,0.358268,0.102362
1003,'2023/04/18 17:04:07:551',12,1819.224365,501.628571,1093.183716,1406.408203,562.431091,2819.137207,1874.382202,1403.435181,1170.908813,248.01796,566.646912,757.144531,331.587738,1249.475952,952.285583,826.644226,975.07373,188.636459,372.973633,563.116394,246.499939,863.737061,727.424927,671.076721,0.21315,0.350394,0.492913,0.350394,0.358268,0.102362
1004,'2023/04/18 17:04:08:086',12,8438.717773,1193.269653,1325.569824,2608.466553,718.947144,2827.29541,2294.539551,1943.66272,3737.149414,665.514526,675.741394,1399.621826,344.03772,1399.524048,1146.952393,1089.057495,2360.125244,506.838531,466.008698,997.64679,209.154572,1002.242432,823.51886,832.007202,0.21315,0.350394,0.492913,0.350394,0.358268,0.102362
1005,'2023/04/18 17:04:08:632',12,3738.820801,526.78772,851.88501,3169.094482,499.285645,2196.570313,2096.070313,1860.106445,1906.630859,235.705307,452.312958,1975.390503,304.454346,1099.53418,1071.611816,957.977356,1371.864624,170.15036,320.17984,1497.786255,227.236725,780.108521,780.517212,691.667908,0.21315,0.350394,0.492913,0.350394,0.358268,0.102362
1006,'2023/04/18 17:04:09:197',12,2053.879395,496.655701,705.862061,2387.412354,616.530029,2068.404053,1729.829102,1279.284058,1305.318604,204.958145,350.683563,1385.489624,315.057007,987.514343,888.820251,773.673157,1029.556519,140.286133,245.575256,1038.977051,219.530045,706.072327,633.150696,601.007629,0.21315,0.350394,0.492913,0.350394,0.358268,0.102362
1007,'2023/04/18 17:04:09:739',12,3576.130859,652.131348,550.95105,1443.959839,895.294983,4977.333984,1990.078857,1540.922607,2058.088867,363.624878,270.259186,922.519958,449.212921,2726.546631,1209.575439,963.306946,1672.815186,288.076599,176.934372,724.393005,305.298676,2127.774902,986.665222,804.87915,0.21315,0.350394,0.492913,0.350394,0.358268,0.102362
1008,'2023/04/18 17:04:10:262',12,8133.831543,772.222839,692.121277,1565.317261,445.720642,2316.268555,1503.132324,1440.206055,3668.220947,390.632782,335.115326,1029.184814,256.448792,1072.984131,858.80835,847.726013,2367.800537,288.481567,227.812119,796.520081,192.553055,787.022034,683.998779,708.153687,0.21315,0.350394,0.492913,0.350394,0.358268,0.102362
1009,'2023/04/18 17:04:10:811',12,10501.442383,1611.309692,779.20166,1993.02124,248.622757,2177.656494,1777.273682,1497.877441,4844.195313,919.178528,346.950073,1148.688599,125.415222,1083.536743,1011.780457,807.315552,3230.806885,705.59729,217.323395,867.612244,93.482002,808.865845,804.717651,623.036255,0.21315,0.350394,0.492913,0.350394,0.358268,0.102362
1010,'2023/04/18 17:04:11:344',12,12254.443359,936.761353,975.196777,2967.483643,426.939606,2635.779785,2279.012939,1818.572754,5340.424316,476.439453,480.104034,1501.305664,275.246429,1174.911133,1183.733643,932.899048,3234.709717,342.711914,318.675415,1076.860352,213.024002,791.31427,872.280579,681.899719,0.21315,0.350394,0.492913,0.350394,0.358268,0.102362
1011,'2023/04/18 17:04:11:873',12,17689.882813,685.643982,1242.291626,2801.780029,773.99939,2309.35498,1944.724976,1787.497559,6754.46875,323.974915,633.78595,1616.970337,405.506165,1174.194702,1113.824829,997.84491,4198.313477,245.819641,427.163391,1200.664551,287.290619,880.213867,868.613708,777.339905,0.21315,0.350394,0.492913,0.350394,0.358268,0.102362
1012,'2023/04/18 17:04:12:437',12,5030.848633,560.685974,1870.387085,2096.990967,312.18811,2220.520752,1898.514893,1717.515137,2285.198486,256.663391,972.14624,1260.02063,152.838074,1068.204712,986.514404,889.577271,1708.357178,188.999329,630.670044,956.320618,100.660896,811.801636,733.387085,664.181946,0.21315,0.350394,0.492913,0.350394,0.358268,0.102362
1013,'2023/04/18 17:04:13:005',12,2756.006348,566.235474,2322.322021,2715.883057,771.968384,3341.293701,2673.178467,2053.087646,1862.849487,329.518524,1280.800537,1580.11145,410.74707,1836.353394,1538.592773,1335.886597,1548.780273,275.77182,895.24353,1223.545776,284.660431,1459.53125,1245.91394,1137.326782,0.21315,0.350394,0.492913,0.350394,0.358268,0.102362
1014,'2023/04/18 17:04:13:568',12,2129.906494,563.36853,2539.263916,2418.935791,868.492065,3712.755615,1996.870728,2170.249023,1398.61792,246.368591,1430.845703,1308.5448,458.72583,1750.310303,1013.387451,1070.285889,1130.334229,176.022629,1002.326111,987.09729,335.585571,1149.127808,744.699585,764.779297,0.21315,0.350394,0.492913,0.350394,0.358268,0.102362
1015,'2023/04/18 17:04:14:111',12,2339.312012,541.59491,2018.985474,2199.576416,783.218811,3382.979004,2711.756104,2307.186035,1462.682251,301.576538,1138.376953,1203.624878,378.965607,1747.257813,1373.554199,1224.893677,1200.028931,246.742386,801.36615,891.299866,270.955566,1294.424927,991.611877,935.400208,0.21315,0.350394,0.492913,0.350394,0.358268,0.102362
1016,'2023/04/18 17:04:14:685',12,2093.362061,670.526428,1470.728271,2298.239014,767.430359,2440.623535,2006.488037,1772.280762,1273.553833,380.883026,790.490173,1150.283936,400.210052,1282.938843,1085.741943,1015.495544,983.226013,298.72937,536.56073,800.171143,275.979645,938.024475,807.015076,774.80835,0.21315,0.350394,0.492913,0.350394,0.358268,0.102362
1017,'2023/04/18 17:04:15:209',12,5545.89209,904.184814,1491.415161,3730.500977,856.306458,3417.510498,2202.830078,1931.109009,2961.235352,413.437653,771.633484,2080.103271,446.328705,1675.164307,1168.198975,1078.379639,2207.509521,299.13385,533.657593,1499.146484,311.421936,1183.489014,848.803589,802.264954,0.21315,0.350394,0.492913,0.350394,0.358268,0.102362
1018,'2023/04/18 17:04:15:760',12,2543.416748,541.167603,815.252014,2493.193359,753.750488,3763.450684,2124.979492,1428.593872,1537.469849,235.346176,389.117035,1550.057495,438.803772,1813.262817,1017.365295,813.902954,1158.171997,166.367523,257.013184,1176.320068,312.260986,1181.861084,730.727478,626.194397,0.21315,0.350394,0.492913,0.350394,0.358268,0.102362
1019,'2023/04/18 17:04:16:310',12,2411.010742,518.116577,676.263367,1807.693481,542.672607,3252.623047,2342.377686,1446.50415,1472.887207,219.842484,332.05304,1140.256592,292.519562,1676.882935,1157.879639,758.346008,1127.171021,153.502441,215.939835,919.600525,215.312592,1166.180176,809.235718,560.20697,0.21315,0.350394,0.492913,0.350394,0.358268,0.102362
1020,'2023/04/18 17:04:16:846',12,5319.087891,1333.64563,542.617615,1413.284668,734.475098,3465.319336,2169.05957,2413.9021,2518.383545,667.97998,278.671082,776.119751,395.704926,1858.875122,1230.344604,1586.733398,1901.089233,482.182495,197.297211,519.664917,274.547363,1402.740479,951.384094,1313.240479,0.21315,0.350394,0.492913,0.350394,0.358268,0.102362
1021,'2023/04/18 17:04:17:386',12,6030.916016,1075.866455,595.754944,1810.804199,876.851685,2570.476807,1929.861572,1474.666748,2533.624023,493.321106,301.538605,1033.347168,424.076935,1230.529541,1003.908508,820.244385,1697.628784,353.469788,210.402969,774.605835,281.446289,875.083496,729.032654,641.700623,0.21315,0.350394,0.492913,0.350394,0.358268,0.102362
1022,'2023/04/18 17:04:17:939',12,6203.971191,1724.116821,1001.511658,3025.334229,158.178314,2026.848877,1984.206787,1768.16748,2693.341797,1047.778931,525.504883,1764.674438,98.328552,1062.875244,1032.359985,1014.587646,1947.406616,834.032532,350.603485,1293.603394,77.898354,785.814453,785.216125,796.900146,0.21315,0.350394,0.492913,0.350394,0.358268,0.102362
1023,'2023/04/18 17:04:18:479',12,9358.207031,1259.762573,1056.850708,4877.532715,842.396912,3377.457031,2853.169922,2321.309814,4685.179199,574.804443,497.88205,2523.505127,446.300568,1692.340698,1390.633545,1316.069092,3193.770996,392.035522,315.686768,1687.666748,341.501129,1215.08667,1015.740234,1015.645081,0.21315,0.350394,0.492913,0.350394,0.358268,0.102362
1024,'2023/04/18 17:04:19:041',12,10222.481445,674.388794,1222.154541,2086.641602,328.704468,2091.501221,2172.570557,1880.27063,4515.82373,327.227722,678.16803,1245.187744,193.538696,1042.078979,1070.708252,1022.297424,3152.977539,245.651321,488.112427,965.305359,141.598419,779.861023,803.142334,796.770386,0.21315,0.350394,0.492913,0.350394,0.358268,0.102362
1025,'2023/04/18 17:04:19:596',12,1984.404663,539.476257,1230.154907,1174.245239,340.224121,2781.307617,2119.94873,2034.404907,1184.479858,255.213715,635.293518,733.034424,182.534546,1510.69397,1316.188721,1260.959106,925.296021,190.490051,438.689606,570.4599,131.381668,1176.592041,1042.01416,1011.107117,0.21315,0.350394,0.492913,0.350394,0.358268,0.102362
1026,'2023/04/18 17:04:20:130',12,2048.730225,507.812012,1953.069214,2142.142822,973.152954,2399.032715,1921.973755,1594.233032,1347.248169,227.010193,1039.116821,1194.936523,568.444702,1082.407471,935.712158,810.655151,1102.280273,167.430435,697.782104,916.590698,421.791809,747.604919,664.903687,577.506836,0.21315,0.350394,0.492913,0.350394,0.358268,0.102362
1027,'2023/04/18 17:04:20:688',12,2109.376465,517.618774,2376.313477,2219.553711,782.578674,3113.729004,2147.936768,2116.636475,1326.303589,238.876068,1247.895142,1297.821777,416.658936,1381.141724,1086.93689,1064.167114,1053.4646,175.601212,817.647461,1007.050659,286.05014,913.644287,755.044922,731.460693,0.21315,0.350394,0.492913,0.350394,0.358268,0.102362
1028,'2023/04/18 17:04:21:224',12,2235.597412,591.354492,2026.266479,1661.384399,682.720459,3045.753662,2518.907715,2454.471436,1574.331665,355.164612,1043.003296,991.165527,366.577637,1956.571655,1665.507935,1554.005859,1312.400024,300.028137,689.332947,751.852722,241.256012,1574.970459,1374.478638,1273.703369,0.21315,0.350394,0.492913,0.350394,0.358268,0.102362
1029,'2023/04/18 17:04:21:759',12,2842.21875,798.904541,1383.263794,2014.040405,632.270081,2974.411133,2439.549072,2133.866699,1546.036133,432.450714,707.607788,1081.798462,318.110321,1538.453003,1260.341309,1168.394043,1174.297241,326.102295,475.025696,777.743408,230.052948,1091.297119,932.202698,908.845459,0.21315,0.350394,0.492913,0.350394,0.358268,0.102362
1030,'2023/04/18 17:04:22:325',12,7760.986816,1311.460693,1237.972168,3459.369385,436.221619,2414.707275,2293.023926,2126.634033,3611.598877,714.983276,657.404541,1840.697998,283.1539,1275.533691,1202.292847,1193.285645,2518.939209,554.003357,461.445892,1264.112305,217.545181,928.265808,880.828674,904.40094,0.21315,0.350394,0.492913,0.350394,0.358268,0.102362
1031,'2023/04/18 17:04:22:867',12,3118.814453,554.106079,721.128296,4332.323242,449.511414,3011.758789,1944.518188,1600.479248,1865.932373,239.850113,364.269867,2257.313232,275.057617,1286.932007,978.258118,826.172607,1460.266602,169.504959,245.105774,1543.317505,208.928864,846.320068,708.299866,608.558289,0.21315,0.350394,0.492913,0.350394,0.358268,0.102362
1032,'2023/04/18 17:04:23:479',12,2238.294189,514.344177,573.123474,2764.962646,904.848572,2732.767334,1577.238525,1468.460083,1308.642334,223.6008,279.048157,1563.12793,431.73642,1480.886597,862.405029,775.360413,976.887329,157.79306,183.697021,1099.472778,291.527252,1115.753906,667.95282,563.576904,0.21315,0.350394,0.492913,0.350394,0.358268,0.102362
1033,'2023/04/18 17:04:24:103',12,4657.350098,623.019409,623.307617,1120.894897,529.595398,2359.922852,1566.20105,1254.780273,2410.843262,309.484924,320.495422,651.541504,305.893524,1189.534424,924.636414,777.515015,1793.124756,233.45018,222.885468,484.006195,232.285645,821.104248,718.423645,633.011597,0.21315,0.350394,0.492913,0.350394,0.358268,0.102362
1034,'2023/04/18 17:04:24:665',12,6414.550781,1146.479248,694.887878,3325.129883,868.23645,2948.413574,2240.344727,1972.669678,3241.658691,613.671997,349.627472,1722.917603,410.061646,1409.699585,1245.797363,1141.265991,2395.13501,443.2146,240.47821,1184.685425,254.48291,991.09491,946.203735,908.709106,0.21315,0.350394,0.492913,0.350394,0.358268,0.102362
1035,'2023/04/18 17:04:25:255',12,7472.12207,1399.412231,1361.7052,3517.628906,606.596252,3302.230469,2839.082764,2946.208984,4089.116211,761.586304,694.636597,1989.025269,325.272736,2042.269653,1758.141235,2001.847534,2987.973633,597.343079,486.021179,1432.227905,241.770905,1655.171387,1442.530029,1697.797607,0.21315,0.350394,0.492913,0.350394,0.358268,0.102362
1036,'2023/04/18 17:04:25:803',12,11732.510742,651.430298,1685.737549,2540.706543,933.823608,2894.566895,2279.786621,1608.755493,5443.851563,289.713257,914.147156,1533.29126,506.554565,1381.082642,1042.542114,856.897034,3795.674072,206.281937,627.660583,1168.092651,363.651825,922.928162,721.32782,641.039917,0.21315,0.350394,0.492913,0.350394,0.358268,0.102362
1037,'2023/04/18 17:04:26:350',12,3425.842773,577.286072,1380.647095,2302.08252,854.171448,2922.611084,1679.36145,1625.36377,1850.977295,269.137482,729.1521,1254.206421,473.305878,1356.444946,904.071655,922.414612,1366.984619,200.146622,501.810364,922.213928,312.984833,922.135498,677.606995,724.438782,0.21315,0.350394,0.492913,0.350394,0.358268,0.102362
1038,'2023/04/18 17:04:26:987',12,2998.025635,538.920227,1795.960327,2170.07666,881.260376,2711.331787,2730.898438,2653.489258,1779.834351,294.69931,1048.992188,1250.32312,487.504639,1506.028442,1533.251099,1411.771362,1359.020264,238.698807,738.479248,946.777344,353.418579,1195.219238,1190.754883,1078.951782,0.21315,0.350394,0.492913,0.350394,0.358268,0.102362
1039,'2023/04/18 17:04:27:532',12,2497.363525,527.928528,1961.239502,1768.368286,674.577698,2964.726318,2245.09375,1819.227295,1484.148926,256.306152,1011.127319,1070.767212,380.329956,1310.644653,1125.767578,1007.310608,1157.426392,199.663879,676.107117,845.902466,277.790619,927.876404,832.61438,782.844238,0.21315,0.350394,0.492913,0.350394,0.358268,0.102362
1040,'2023/04/18 17:04:28:071',12,2834.30835,600.108948,1253.03833,2996.862549,483.837372,2840.951172,2428.512939,2131.703125,1946.577148,345.816101,696.452637,1531.848145,293.729309,1569.609375,1370.388062,1200.963745,1632.28418,301.506348,491.290588,1057.911621,222.861496,1286.583496,1139.34436,995.39978,0.21315,0.350394,0.492913,0.350394,0.358268,0.102362
1041,'2023/04/18 17:04:28:606',12,4687.711426,1226.831299,4904.87793,6445.135254,322.351349,4833.17627,3871.00415,3828.338867,2444.928711,558.69342,2350.547363,3378.069336,192.548538,1999.293335,1718.594116,1731.649536,1803.161987,377.137817,1556.290527,2309.950195,143.936615,1229.1698,1123.593262,1151.121704,0.21315,0.350394,0.492913,0.350394,0.358268,0.102362
1042,'2023/04/18 17:04:29:155',12,6785.362793,2099.397217,1004.72644,2038.861572,918.402466,3175.609375,2972.609619,2689.75415,3205.59082,916.347412,557.721558,1162.657104,459.733887,1825.236694,1679.689453,1552.716675,2323.916504,652.25415,414.10083,888.744202,307.179504,1414.163574,1317.624756,1244.580688,0.21315,0.350394,0.492913,0.350394,0.358268,0.102362
1043,'2023/04/18 17:04:29:708',12,3066.238037,2957.670898,997.687805,1879.607056,459.221649,2409.368408,1968.0271,1885.794922,1590.892822,1379.12207,512.370422,1048.812744,239.025513,1357.700195,1129.606567,1153.659668,1196.00354,975.011353,363.524719,761.146973,170.716003,1040.579468,882.830139,928.626587,0.21315,0.350394,0.492913,0.350394,0.358268,0.102362
1044,'2023/04/18 17:04:30:283',12,2777.592529,644.597229,1283.733032,2705.358154,410.378082,2584.976563,2030.91687,1869.047974,1609.000366,310.509521,653.51947,1407.692017,267.483459,1303.016113,1041.716309,975.659546,1191.24707,230.489609,444.078156,972.160034,207.142349,917.033813,736.757751,703.990234,0.21315,0.350394,0.492913,0.350394,0.358268,0.102362
1045,'2023/04/18 17:04:30:849',12,2865.498535,577.099243,915.12323,3160.082764,529.413513,2942.981689,2217.615723,1868.426514,1308.969727,261.655914,430.09726,1594.877441,270.285095,1544.148438,1142.966919,1031.851685,920.114929,194.311493,291.226563,1076.628784,201.72084,1114.354614,848.324524,788.024963,0.21315,0.350394,0.492913,0.350394,0.358268,0.102362
1046,'2023/04/18 17:04:31:403',12,5492.46875,879.412476,2037.69751,4004.422119,630.381287,2820.566406,2670.400635,2381.642822,2564.946777,447.673706,1216.603638,2313.950439,378.071503,1423.135864,1432.453857,1325.398926,1727.784546,331.025787,919.795837,1748.284058,297.632477,1009.997009,1041.596924,963.292114,0.21315,0.350394,0.492913,0.350394,0.358268,0.102362
1047,'2023/04/18 17:04:31:945',12,3097.865967,573.052551,878.141785,3271.762207,687.167114,2798.889648,1845.267334,1629.430542,1716.320068,293.125031,386.336456,1623.452148,349.724091,1577.901367,1117.76709,951.861389,1285.092285,230.282288,244.705536,1090.939209,250.279205,1195.030762,890.091309,746.314392,0.21315,0.350394,0.492913,0.350394,0.358268,0.102362
1048,'2023/04/18 17:04:32:515',12,2665.838867,750.326599,786.49646,2988.41748,1461.262329,2814.552979,2187.857422,1899.198853,1744.634521,468.383026,401.121643,1620.153076,884.937012,1497.306152,1286.605225,1124.295654,1458.645142,402.146484,270.10022,1125.637329,652.712524,1143.616211,1036.416382,912.415344,0.21315,0.350394,0.492913,0.350394,0.358268,0.102362
1049,'2023/04/18 17:04:33:051',12,3874.240479,994.633484,1048.125,2902.166016,926.048889,3504.388184,3081.991211,3121.093994,2392.109619,588.925415,538.604309,1604.413086,527.125061,2309.419434,2136.241943,2443.246338,2012.685059,492.00531,390.213928,1132.160034,390.493134,1965.593018,1908.903687,2254.049561,0.21315,0.350394,0.492913,0.350394,0.358268,0.102362
1050,'2023/04/18 17:04:33:600',12,1695.605469,524.631958,1029.397583,1133.970337,514.630554,2590.922607,1776.115723,1400.477539,919.098694,241.844452,557.199951,586.357605,282.895447,1265.711548,939.984314,703.633728,689.234436,181.120758,392.239441,424.503754,210.071121,902.148376,692.439697,503.606934,0.21315,0.350394,0.492913,0.350394,0.358268,0.102362
